"method","target","itempool_size","replication","rmse","overexposed","utilization_01","utilization_03","utilization_05","uniformity","max_spike","max_spike_1","max_spike_2","max_spike_3","max_spike_4","max_spike_5"
"hybrid-se-1str-2","0.15","600",32,0.416327752675643,0,0.94,0.755,0.476666666666667,0.875136246748774,0.1405,0.187105816398038,0.157124947764313,0.153358681875792,0.154587348135735,0.166199158485274
"hybrid-se-1str-2","0.15","600",33,0.412183207153391,0,0.935,0.758333333333333,0.491666666666667,0.876529617160242,0.1436,0.177918424753868,0.156661184210526,0.150620453572957,0.156354515050167,0.162314749470713
"hybrid-se-1str-2","0.15","600",34,0.413065017293357,0,0.938333333333333,0.76,0.478333333333333,0.876000077581353,0.1415,0.169034090909091,0.154830718414533,0.149914821124361,0.154846831724717,0.175121612230716
"hybrid-se-1str-2","0.15","600",35,0.410712695969283,0,0.938333333333333,0.758333333333333,0.476666666666667,0.87724603411559,0.1444,0.181440443213296,0.151605995717345,0.153910497699707,0.153589315525876,0.163877266387727
"hybrid-se-1str-2","0.15","600",36,0.414451203097652,0,0.938333333333333,0.76,0.486666666666667,0.875517489193571,0.1397,0.177339901477833,0.154515327257664,0.151515151515152,0.160365600332364,0.165371024734982
"hybrid-se-1str-2","0.15","600",37,0.413654460302629,0,0.933333333333333,0.748333333333333,0.48,0.877041755768223,0.1461,0.175839885632595,0.152989690721649,0.151744430432955,0.158182583087926,0.176056338028169
"hybrid-se-1str-2","0.15","600",38,0.417571929043337,0,0.94,0.76,0.476666666666667,0.87675512038678,0.1471,0.180806675938804,0.158623583718003,0.149548775247099,0.155982033483054,0.167498218104063
"hybrid-se-1str-2","0.15","600",39,0.420053721414192,0,0.941666666666667,0.753333333333333,0.47,0.873769702345368,0.1499,0.176636171710063,0.156419907988289,0.151414309484193,0.153099957823703,0.174097664543524
"hybrid-se-1str-2","0.15","600",40,0.414599048839743,0,0.945,0.756666666666667,0.48,0.878709141809031,0.1437,0.179434092477571,0.15181236673774,0.154266498528794,0.155656482246078,0.169395017793594
"hybrid-se-1str-2","0.15","600",41,0.405393453019568,0,0.936666666666667,0.758333333333333,0.473333333333333,0.875332385072401,0.1455,0.182952182952183,0.155136268343816,0.151321398124467,0.154454621149042,0.173455056179775
"hybrid-se-1str-2","0.15","600",42,0.409916166937842,0,0.94,0.76,0.475,0.877363970263737,0.1463,0.171875,0.15580016934801,0.153387302939923,0.156756756756757,0.177510608203678
"hybrid-se-1str-2","0.15","600",43,0.411382125009649,0,0.935,0.755,0.49,0.874398553670652,0.1439,0.177339901477833,0.15209283050145,0.150779896013865,0.155654641264694,0.171818835370237
"hybrid-se-1str-2","0.15","600",44,0.408035200956315,0,0.94,0.755,0.481666666666667,0.876080150154534,0.1465,0.176144244105409,0.153749476330121,0.152747728256166,0.156934306569343,0.170014347202296
"hybrid-se-1str-2","0.15","600",45,0.410476959318397,0,0.938333333333333,0.756666666666667,0.476666666666667,0.876757435013055,0.1418,0.179615110477548,0.154732510288066,0.150214592274678,0.152754590984975,0.162387231089521
"hybrid-se-1str-2","0.15","600",46,0.410278396290532,0,0.936666666666667,0.761666666666667,0.48,0.874457858096059,0.1424,0.173853524982888,0.153943483762126,0.152468326780253,0.154253154253154,0.170182841068917
"hybrid-se-1str-2","0.15","600",47,0.411542187991828,0,0.936666666666667,0.758333333333333,0.48,0.876928327827936,0.1395,0.176429567642957,0.156591099916037,0.15212810788032,0.151973131821998,0.171448565430371
"hybrid-se-1str-2","0.15","600",48,0.414127606820688,0,0.938333333333333,0.758333333333333,0.486666666666667,0.874165349940985,0.1448,0.179218967921897,0.154105263157895,0.15244161358811,0.154035231462515,0.162007168458781
"hybrid-se-1str-2","0.15","600",49,0.414202281486522,0,0.935,0.758333333333333,0.483333333333333,0.875224833779862,0.1441,0.180814354727398,0.156829679595278,0.151326699834163,0.158495350803043,0.161313347608851
"hybrid-se-1str-2","0.15","600",50,0.412474745096838,0,0.94,0.758333333333333,0.468333333333333,0.877454927733335,0.147,0.172136637642331,0.156022288898414,0.154965753424658,0.154677754677755,0.160502442428472
"hybrid-se-1str-2","0.15","600",51,0.42416641625646,0,0.936666666666667,0.753333333333333,0.478333333333333,0.875006456307087,0.1384,0.179871520342612,0.154164939908827,0.148717948717949,0.153719008264463,0.173913043478261
"hybrid-se-1str-2","0.15","600",52,0.415540311744034,0,0.94,0.755,0.478333333333333,0.877772392356819,0.1483,0.166898470097357,0.154201680672269,0.153156996587031,0.155222638368706,0.162369337979094
"hybrid-se-1str-2","0.15","600",53,0.41260262792397,0,0.931666666666667,0.756666666666667,0.47,0.876737831816639,0.1475,0.177315147164393,0.153245686113394,0.153056861906798,0.157631359466222,0.160863509749304
"hybrid-se-1str-2","0.15","600",54,0.406591630542889,0,0.938333333333333,0.763333333333333,0.475,0.876826942453866,0.1452,0.178789938817131,0.154427192614352,0.150434782608696,0.152459016393443,0.168563300142248
"hybrid-se-1str-2","0.15","600",55,0.409825718694513,0,0.936666666666667,0.755,0.475,0.875364309130183,0.1492,0.175816539263377,0.154726579058923,0.152100840336134,0.153327716933446,0.174723756906077
"hybrid-se-1str-2","0.15","600",56,0.416790812169427,0,0.935,0.75,0.481666666666667,0.874476019466198,0.1387,0.189247311827957,0.152795031055901,0.151694915254237,0.159402241594022,0.167487684729064
"hybrid-se-1str-2","0.15","600",57,0.411336416294944,0,0.938333333333333,0.765,0.476666666666667,0.875492379570287,0.1426,0.176875430144529,0.152146196345091,0.150189314261674,0.155822627434729,0.174501424501425
"hybrid-se-1str-2","0.15","600",58,0.413856262966801,0,0.943333333333333,0.751666666666667,0.49,0.87598521394481,0.1443,0.183601962158374,0.152373022481266,0.152825342465753,0.159983633387889,0.175413371675054
"hybrid-se-1str-2","0.15","600",59,0.416191314514542,0,0.93,0.748333333333333,0.478333333333333,0.873277006060532,0.1489,0.17923186344239,0.152829409334986,0.151774262505344,0.158023683135974,0.168231046931408
"hybrid-se-1str-2","0.15","600",60,0.409167635638941,0,0.94,0.763333333333333,0.48,0.876294619590877,0.141,0.177111716621253,0.154756871035941,0.150878696956708,0.157542833263686,0.161693268563498
"hybrid-se-1str-2","0.15","600",61,0.412412393998287,0,0.941666666666667,0.75,0.485,0.876146852096469,0.1418,0.177825773938085,0.152493867538839,0.153646957272335,0.152013147082991,0.161951909476662
"hybrid-se-1str-2","0.15","600",62,0.41157129555921,0,0.938333333333333,0.758333333333333,0.478333333333333,0.87637687870559,0.1419,0.170580110497238,0.155592935239697,0.150902837489252,0.152690863579474,0.165403170227429
"hybrid-se-1str-2","0.15","600",63,0.408361161637228,0,0.936666666666667,0.75,0.475,0.876148175285229,0.1418,0.186582809224319,0.15533580552122,0.153336279275298,0.152377082486794,0.169957686882934
"hybrid-se-1str-2","0.15","600",64,0.411969007735521,0,0.936666666666667,0.761666666666667,0.478333333333333,0.877120706782003,0.1474,0.177033492822967,0.153781512605042,0.153846153846154,0.157317587515816,0.16597510373444
"hybrid-se-1str-2","0.15","600",65,0.412267387608032,0,0.938333333333333,0.75,0.488333333333333,0.877135853087684,0.1451,0.181560283687943,0.156935817805383,0.150943396226415,0.154617634768074,0.163448275862069
"hybrid-se-1str-2","0.15","600",66,0.410343219620489,0,0.94,0.76,0.483333333333333,0.876338637272675,0.1413,0.176190476190476,0.151128139633887,0.151227919000431,0.156756756756757,0.160824742268041
"hybrid-se-1str-2","0.15","600",67,0.413544616221051,0,0.938333333333333,0.756666666666667,0.49,0.876087385063704,0.1439,0.175619834710744,0.155602536997886,0.149656946826758,0.158541581319132,0.169503546099291
"hybrid-se-1str-2","0.15","600",68,0.406216228817686,0,0.936666666666667,0.755,0.48,0.876691999279275,0.1416,0.175869120654397,0.152054214315968,0.151618398637138,0.154393305439331,0.173640167364017
"hybrid-se-1str-2","0.15","600",69,0.410137071173321,0,0.941666666666667,0.761666666666667,0.475,0.879109976033021,0.1418,0.17801753202967,0.148211243611584,0.151321398124467,0.156741108354012,0.170818505338078
"hybrid-se-1str-2","0.15","600",70,0.408265357168274,0,0.94,0.76,0.481666666666667,0.876036779648155,0.1459,0.172057811424639,0.15177065767285,0.151137827393731,0.15567612687813,0.168275862068966
"hybrid-se-1str-2","0.15","600",71,0.41534576738627,0,0.94,0.751666666666667,0.481666666666667,0.876942994239797,0.1442,0.179759377211607,0.153685092127303,0.149705634987384,0.15375,0.165376495425756
"hybrid-se-1str-2","0.15","600",72,0.41056674770242,0,0.935,0.756666666666667,0.473333333333333,0.877157307838261,0.1458,0.177083333333333,0.154846831724717,0.147435897435897,0.157894736842105,0.170106761565836
"hybrid-se-1str-2","0.15","600",73,0.413150528708276,0,0.94,0.756666666666667,0.48,0.874671560404971,0.1431,0.168061366806137,0.152598752598753,0.153083225528245,0.156571899464359,0.163250883392226
"hybrid-se-1str-2","0.15","600",74,0.415715242304403,0,0.936666666666667,0.75,0.478333333333333,0.874723884226469,0.1465,0.171164772727273,0.161182840483132,0.15181236673774,0.154098360655738,0.173541963015647
"hybrid-se-1str-2","0.15","600",75,0.413639888911116,0,0.94,0.753333333333333,0.476666666666667,0.878553010625746,0.1402,0.182209469153515,0.153245686113394,0.150423728813559,0.15615866388309,0.165843330980946
"hybrid-se-1str-2","0.15","600",76,0.414526777436926,0,0.938333333333333,0.748333333333333,0.485,0.875053597455661,0.1445,0.176511954992968,0.157010915197313,0.151528013582343,0.153846153846154,0.164364640883978
"hybrid-se-1str-2","0.15","600",77,0.412866903680307,0,0.935,0.758333333333333,0.478333333333333,0.875663094919842,0.1425,0.17911479944675,0.151578947368421,0.155068728522337,0.155271828665568,0.16022487702038
"hybrid-se-1str-2","0.15","600",78,0.411213196506306,0,0.941666666666667,0.755,0.48,0.876597276040187,0.1428,0.181129476584022,0.156052298608182,0.154310344827586,0.154485049833887,0.168391994478951
"hybrid-se-1str-2","0.15","600",79,0.413276573616351,0,0.94,0.756666666666667,0.475,0.876676195721368,0.1422,0.184615384615385,0.15473727761688,0.153944020356234,0.151755852842809,0.162508909479686
"hybrid-se-1str-2","0.15","600",80,0.412067267353063,0,0.938333333333333,0.753333333333333,0.48,0.874093540170731,0.1463,0.183206106870229,0.15929203539823,0.153846153846154,0.15198983911939,0.17199184228416
"hybrid-se-1str-2","0.15","600",81,0.415324087959565,0,0.938333333333333,0.76,0.473333333333333,0.876402809026844,0.1416,0.186629526462396,0.155499367888748,0.152376910016978,0.153559602649007,0.179704016913319
"hybrid-se-1str-2","0.15","600",82,0.408252327772156,0,0.936666666666667,0.753333333333333,0.478333333333333,0.877809280508606,0.1472,0.181626928471248,0.153048527581916,0.156061908856406,0.155822627434729,0.169241573033708
"hybrid-se-1str-2","0.15","600",83,0.412397999914146,0,0.935,0.755,0.485,0.875525466867037,0.142,0.175475687103594,0.153239202657807,0.155339805825243,0.154652137468567,0.165021156558533
"hybrid-se-1str-2","0.15","600",84,0.412215756080572,0,0.945,0.765,0.466666666666667,0.876228694411369,0.1417,0.176795580110497,0.155546111347216,0.155077960387695,0.154626108998733,0.167923235092529
"hybrid-se-1str-2","0.15","600",85,0.408380713616777,0,0.941666666666667,0.76,0.485,0.87834698466396,0.1478,0.17797783933518,0.155186721991701,0.152468326780253,0.154742096505824,0.163799036476256
"hybrid-se-1str-2","0.15","600",86,0.405447384542739,0,0.941666666666667,0.768333333333333,0.475,0.878849781516514,0.1448,0.186915887850467,0.151501959077057,0.152652005174644,0.153065367438084,0.172874209416725
"hybrid-se-1str-2","0.15","600",87,0.412836598618859,0,0.936666666666667,0.741666666666667,0.485,0.874071716508236,0.1403,0.186513629842181,0.155955792058944,0.154513888888889,0.159739201303993,0.165836298932384
"hybrid-se-1str-2","0.15","600",88,0.41453380829738,0,0.941666666666667,0.76,0.478333333333333,0.875623324334963,0.1418,0.179063360881543,0.152665245202559,0.153421164470888,0.163449691991786,0.168197879858657
"hybrid-se-1str-2","0.15","600",89,0.409083032370962,0,0.938333333333333,0.76,0.48,0.877310750553178,0.1443,0.177576601671309,0.150372825186413,0.150369404606693,0.15340206185567,0.172050561797753
"hybrid-se-1str-2","0.15","600",90,0.410477358183791,0,0.94,0.758333333333333,0.473333333333333,0.876676042082281,0.1424,0.175524475524476,0.160766347355269,0.151217428449381,0.155751469353484,0.158367911479945
"hybrid-se-1str-2","0.15","600",91,0.411148725706077,0,0.936666666666667,0.766666666666667,0.473333333333333,0.876513659557577,0.1431,0.180068728522337,0.150501672240803,0.153846153846154,0.153940383830135,0.170660856935367
"hybrid-se-1str-2","0.15","600",92,0.411773239297478,0,0.943333333333333,0.76,0.473333333333333,0.878462926023056,0.1441,0.174459176552687,0.155471060414026,0.151285292878213,0.15490605427975,0.165502793296089
"hybrid-se-1str-2","0.15","600",93,0.411848202147978,0,0.941666666666667,0.756666666666667,0.476666666666667,0.876620878106147,0.1467,0.179504814305365,0.153389830508475,0.153353267834259,0.154801324503311,0.163051084674598
"hybrid-se-1str-2","0.15","600",94,0.416100208194691,0,0.931666666666667,0.76,0.483333333333333,0.873215956469712,0.1449,0.179042331714087,0.151440329218107,0.150702987697715,0.154727793696275,0.160992907801418
"hybrid-se-1str-2","0.15","600",95,0.410048538593716,0,0.936666666666667,0.755,0.478333333333333,0.876754015758813,0.1421,0.180014174344437,0.152620545073375,0.153030945315812,0.153750518027352,0.169692737430168
"hybrid-se-1str-2","0.15","600",96,0.417081924202063,0,0.936666666666667,0.756666666666667,0.476666666666667,0.87669488705981,0.1427,0.181299072091363,0.154424040066778,0.153556485355649,0.157548334018922,0.162083936324168
"hybrid-se-1str-2","0.15","600",97,0.411704750894983,0,0.941666666666667,0.763333333333333,0.473333333333333,0.876411774691249,0.1424,0.178789938817131,0.15318784766795,0.153484395040616,0.158546655656482,0.166317260656883
"hybrid-se-1str-2","0.15","600",98,0.412097058949406,0.00166666666666667,0.935,0.758333333333333,0.475,0.875930722375228,0.1501,0.179051663128096,0.155323590814196,0.150800336983993,0.157094594594595,0.164137931034483
"hybrid-se-1str-2","0.15","600",99,0.414654358005551,0,0.938333333333333,0.751666666666667,0.485,0.875899930022497,0.1444,0.187321937321937,0.154320987654321,0.147020443671161,0.151950718685832,0.171787709497207
"hybrid-se-1str-2","0.15","600",100,0.41440317105089,0,0.938333333333333,0.751666666666667,0.471666666666667,0.876952321321895,0.1421,0.173455056179775,0.155100334448161,0.152513730460499,0.153941908713693,0.171997157071784
"hybrid-se-1str-3","0.25","900",1,0.375183854385943,0,0.672222222222222,0.431111111111111,0.327777777777778,0.825099196587086,0.1402,0.255305466237942,0.252503265128428,0.253737906772208,0.238941890719861,0.260841836734694
"hybrid-se-1str-3","0.25","900",2,0.374878959707446,0,0.623333333333333,0.44,0.334444444444444,0.821658180350903,0.1378,0.292149292149292,0.252933507170795,0.256941383869546,0.24956369982548,0.265151515151515
"hybrid-se-1str-3","0.25","900",3,0.373561483386267,0,0.623333333333333,0.443333333333333,0.335555555555556,0.820793794781257,0.1457,0.278603749191984,0.251399052948773,0.253141831238779,0.239073426573427,0.267657992565056
"hybrid-se-1str-3","0.25","900",4,0.375604036130987,0,0.627777777777778,0.443333333333333,0.344444444444444,0.82172803032329,0.1449,0.255441741357234,0.245233968804159,0.25635407537248,0.244695259593679,0.262094304960196
"hybrid-se-1str-3","0.25","900",5,0.374319561514737,0,0.657777777777778,0.442222222222222,0.333333333333333,0.82665748874873,0.1437,0.258555133079848,0.253421633554084,0.254561251086012,0.243913435527502,0.263897373243739
"hybrid-se-1str-3","0.25","900",6,0.372418581534651,0,0.638888888888889,0.442222222222222,0.333333333333333,0.821641424830472,0.1439,0.253521126760563,0.246482069904675,0.255632582322357,0.244642857142857,0.274752475247525
"hybrid-se-1str-3","0.25","900",7,0.375136399577135,0,0.622222222222222,0.443333333333333,0.343333333333333,0.823795583052739,0.1437,0.270408163265306,0.249456757931334,0.253975265017668,0.23933128024637,0.273525721455458
"hybrid-se-1str-3","0.25","900",8,0.374983083768909,0,0.672222222222222,0.432222222222222,0.327777777777778,0.824102087312915,0.1441,0.262645914396887,0.250540891389009,0.255394099515632,0.24235807860262,0.278058007566204
"hybrid-se-1str-3","0.25","900",9,0.37543579422867,0,0.611111111111111,0.447777777777778,0.338888888888889,0.822950694574296,0.1451,0.274213836477987,0.249338040600177,0.253186813186813,0.24304347826087,0.280433397068196
"hybrid-se-1str-3","0.25","900",10,0.370431304794552,0,0.647777777777778,0.433333333333333,0.33,0.823758536840776,0.1417,0.267650834403081,0.252828546562228,0.248123620309051,0.246593406593407,0.256857855361596
"hybrid-se-1str-3","0.25","900",11,0.377484504112414,0,0.648888888888889,0.434444444444444,0.325555555555556,0.824452305331434,0.1404,0.255828607435413,0.253315649867374,0.259033521985198,0.241000877963126,0.273477157360406
"hybrid-se-1str-3","0.25","900",12,0.375659050296041,0,0.603333333333333,0.441111111111111,0.347777777777778,0.817372775670792,0.1447,0.272844272844273,0.247930283224401,0.259440248778321,0.245454545454545,0.257861635220126
"hybrid-se-1str-3","0.25","900",13,0.376822435656025,0,0.622222222222222,0.445555555555556,0.343333333333333,0.817681673409226,0.1425,0.278698979591837,0.252263906856404,0.252863436123348,0.25353982300885,0.279848389134555
"hybrid-se-1str-3","0.25","900",14,0.373046084229396,0,0.654444444444444,0.438888888888889,0.332222222222222,0.823423036080357,0.1434,0.261319534282018,0.251504729148753,0.258310871518419,0.245274725274725,0.280885064535956
"hybrid-se-1str-3","0.25","900",15,0.377735401785173,0,0.605555555555556,0.446666666666667,0.343333333333333,0.816720118861987,0.1411,0.2674791533034,0.247368421052632,0.255039439088519,0.248684210526316,0.268292682926829
"hybrid-se-1str-3","0.25","900",16,0.368863449893232,0,0.606666666666667,0.446666666666667,0.341111111111111,0.820151933108841,0.1349,0.273127753303965,0.25,0.255027422303473,0.252260008609557,0.276649746192893
"hybrid-se-1str-3","0.25","900",17,0.371411107482539,0,0.633333333333333,0.437777777777778,0.336666666666667,0.821675713866646,0.146,0.255386565272497,0.243796255986069,0.261989342806394,0.240467937608319,0.272843450479233
"hybrid-se-1str-3","0.25","900",18,0.374141254744657,0,0.684444444444444,0.433333333333333,0.322222222222222,0.828202239988911,0.1395,0.25383631713555,0.251730103806228,0.253006681514477,0.235930735930736,0.288081580624602
"hybrid-se-1str-3","0.25","900",19,0.376148084845599,0,0.611111111111111,0.446666666666667,0.341111111111111,0.819133095031947,0.1462,0.265855221012172,0.247494553376906,0.257922535211268,0.244844229925406,0.268047708725675
"hybrid-se-1str-3","0.25","900",20,0.383924956860394,0,0.651111111111111,0.436666666666667,0.335555555555556,0.821007084297782,0.1448,0.258023106546855,0.245614035087719,0.254252071522024,0.240489724529952,0.261694058154235
"hybrid-se-1str-3","0.25","900",21,0.374215978513282,0,0.654444444444444,0.44,0.336666666666667,0.825418059945757,0.1453,0.2534504391468,0.244648318042813,0.257548845470693,0.237969094922737,0.274375
"hybrid-se-1str-3","0.25","900",22,0.371465700502095,0,0.614444444444444,0.444444444444444,0.337777777777778,0.821542895259776,0.1433,0.274394237066143,0.251474304970514,0.264466546112116,0.244844229925406,0.250621890547264
"hybrid-se-1str-3","0.25","900",23,0.376670674219524,0,0.636666666666667,0.443333333333333,0.344444444444444,0.823432456999087,0.1456,0.262388818297332,0.245880312228968,0.262222222222222,0.241850220264317,0.269375
"hybrid-se-1str-3","0.25","900",24,0.374138058284349,0,0.582222222222222,0.456666666666667,0.351111111111111,0.815653039994961,0.1426,0.278416347381865,0.249130434782609,0.256342957130359,0.24235711120957,0.269013199245757
"hybrid-se-1str-3","0.25","900",25,0.373771745576394,0,0.667777777777778,0.427777777777778,0.33,0.824058737623662,0.1399,0.259212198221093,0.251209854817422,0.254833040421793,0.240371845949535,0.257107540173053
"hybrid-se-1str-3","0.25","900",26,0.380698908767884,0,0.625555555555556,0.442222222222222,0.341111111111111,0.823443987592488,0.1493,0.274621212121212,0.250996015936255,0.244454303460515,0.244111349036403,0.279974489795918
"hybrid-se-1str-3","0.25","900",27,0.373808141554587,0,0.618888888888889,0.444444444444444,0.346666666666667,0.818633251892568,0.1387,0.274557657107993,0.247058823529412,0.258121158911326,0.245567375886525,0.275819418676562
"hybrid-se-1str-3","0.25","900",28,0.373945359754336,0,0.615555555555556,0.436666666666667,0.332222222222222,0.821181924088499,0.1503,0.258732212160414,0.251504729148753,0.258973194002726,0.244785014899957,0.262991128010139
"hybrid-se-1str-3","0.25","900",29,0.37455200726451,0,0.634444444444444,0.436666666666667,0.336666666666667,0.821919875328513,0.1433,0.255902999361838,0.253356431355565,0.259982253771074,0.247738043946575,0.267269205939316
"hybrid-se-1str-3","0.25","900",30,0.372610301472095,0,0.665555555555556,0.43,0.33,0.824143864945727,0.1466,0.260167850225952,0.251615682895304,0.256525652565257,0.245652173913043,0.290422885572139
"hybrid-se-1str-3","0.25","900",31,0.37367047688103,0,0.642222222222222,0.436666666666667,0.34,0.827031172830438,0.1364,0.267263427109974,0.248152976966536,0.261531571876399,0.245241257193448,0.276323797930615
"hybrid-se-1str-3","0.25","900",32,0.372027975690899,0,0.662222222222222,0.44,0.334444444444444,0.826622262098042,0.143,0.273525721455458,0.245873153779322,0.25930910722297,0.241424802110818,0.271705184259838
"hybrid-se-1str-3","0.25","900",33,0.374405825852088,0,0.653333333333333,0.438888888888889,0.334444444444444,0.826203140776762,0.1363,0.257362355953905,0.245652173913043,0.258220078912758,0.242547425474255,0.253804017041996
"hybrid-se-1str-3","0.25","900",34,0.37794817108372,0,0.647777777777778,0.436666666666667,0.335555555555556,0.824978517574714,0.1414,0.261232349165597,0.246764452113891,0.253533568904594,0.247349823321555,0.263157894736842
"hybrid-se-1str-3","0.25","900",35,0.373355817550883,0,0.624444444444444,0.441111111111111,0.341111111111111,0.820641281772529,0.1456,0.255548509828789,0.251517779705117,0.255376344086022,0.245873153779322,0.255211623499684
"hybrid-se-1str-3","0.25","900",36,0.372266126902204,0,0.667777777777778,0.432222222222222,0.333333333333333,0.82370471843967,0.1482,0.263423878711308,0.24792304328815,0.261293179805137,0.245015507310589,0.254489164086687
"hybrid-se-1str-3","0.25","900",37,0.373926481743742,0,0.631111111111111,0.441111111111111,0.336666666666667,0.821083287495338,0.142,0.251608751608752,0.251512532411409,0.25839222614841,0.253533568904594,0.265586034912718
"hybrid-se-1str-3","0.25","900",38,0.375612482051754,0,0.628888888888889,0.441111111111111,0.34,0.821884498179125,0.1486,0.255555555555556,0.249363867684478,0.254981884057971,0.247826086956522,0.263092269326683
"hybrid-se-1str-3","0.25","900",39,0.376129752310603,0,0.595555555555556,0.448888888888889,0.343333333333333,0.816746568568037,0.1462,0.256475047378395,0.248896734333628,0.258205689277899,0.244191144234985,0.277602523659306
"hybrid-se-1str-3","0.25","900",40,0.377802076626408,0,0.628888888888889,0.438888888888889,0.334444444444444,0.821164769365176,0.1445,0.269942565411615,0.24912739965096,0.254674977738201,0.254420008624407,0.272208121827411
"hybrid-se-1str-3","0.25","900",41,0.374482398310893,0,0.66,0.436666666666667,0.333333333333333,0.825362647673568,0.1381,0.255798969072165,0.247003424657534,0.251996450754215,0.245916114790287,0.278091650973007
"hybrid-se-1str-3","0.25","900",42,0.377287050923889,0,0.673333333333333,0.43,0.322222222222222,0.828165259824928,0.1409,0.26007556675063,0.24706904038211,0.259955257270694,0.243171806167401,0.269950124688279
"hybrid-se-1str-3","0.25","900",43,0.371502315755949,0,0.643333333333333,0.44,0.334444444444444,0.826283064173053,0.1449,0.25416133162612,0.250750107158165,0.256375227686703,0.240644038294169,0.260707635009311
"hybrid-se-1str-3","0.25","900",44,0.371554127286567,0,0.613333333333333,0.445555555555556,0.336666666666667,0.823108328493748,0.1424,0.266113592852585,0.24801412180053,0.254274441034634,0.240676496097138,0.274050632911392
"hybrid-se-1str-3","0.25","900",45,0.372924172656433,0,0.623333333333333,0.444444444444444,0.336666666666667,0.820227007610411,0.1473,0.265664160401002,0.24846356453029,0.247427293064877,0.23936398796734,0.271099744245524
"hybrid-se-1str-3","0.25","900",46,0.371042413620865,0,0.677777777777778,0.43,0.331111111111111,0.825427252463844,0.1332,0.253411306042885,0.24025974025974,0.257168063520071,0.242021276595745,0.273955773955774
"hybrid-se-1str-3","0.25","900",47,0.369442926120081,0,0.672222222222222,0.431111111111111,0.328888888888889,0.826797477520957,0.1401,0.268831168831169,0.254193548387097,0.251658558160106,0.247427293064877,0.272117144600366
"hybrid-se-1str-3","0.25","900",48,0.373082090996666,0,0.627777777777778,0.44,0.334444444444444,0.824152481805479,0.1407,0.263224181360202,0.250874125874126,0.258497316636851,0.246080139372822,0.287060301507538
"hybrid-se-1str-3","0.25","900",49,0.378041933953554,0,0.65,0.437777777777778,0.337777777777778,0.823281989659358,0.1361,0.256944444444444,0.246961805555556,0.255575379125781,0.237765266349069,0.269058295964126
"hybrid-se-1str-3","0.25","900",50,0.37349478395209,0,0.658888888888889,0.438888888888889,0.334444444444444,0.825774401104933,0.1458,0.253416149068323,0.248884924174844,0.247136563876652,0.240191804707934,0.28030303030303
"hybrid-se-1str-3","0.25","900",51,0.369344234398992,0,0.673333333333333,0.438888888888889,0.327777777777778,0.827221992140203,0.1368,0.254728877679697,0.249781277340332,0.255793226381462,0.248452696728559,0.269420468557337
"hybrid-se-1str-3","0.25","900",52,0.372106936890986,0,0.644444444444444,0.436666666666667,0.338888888888889,0.818906420478812,0.144,0.260896637608966,0.249777777777778,0.255413168360583,0.247919404292597,0.278473091364205
"hybrid-se-1str-3","0.25","900",53,0.373601803923368,0,0.634444444444444,0.44,0.335555555555556,0.822127171330876,0.1443,0.253958201393287,0.246854663774403,0.256701499318492,0.24325500435161,0.267779839208411
"hybrid-se-1str-3","0.25","900",54,0.370538595321223,0,0.654444444444444,0.432222222222222,0.335555555555556,0.822644400290503,0.1448,0.255083179297597,0.249443207126949,0.251123090745732,0.24486301369863,0.263694267515924
"hybrid-se-1str-3","0.25","900",55,0.371628591962836,0,0.638888888888889,0.442222222222222,0.334444444444444,0.825243365278138,0.1402,0.266624445851805,0.249561403508772,0.259291648447748,0.247882300490415,0.27870887647424
"hybrid-se-1str-3","0.25","900",56,0.377503154093011,0,0.623333333333333,0.435555555555556,0.331111111111111,0.820336346991259,0.143,0.257853403141361,0.242241379310345,0.259259259259259,0.241710296684119,0.275478690549722
"hybrid-se-1str-3","0.25","900",57,0.37076327689612,0,0.668888888888889,0.433333333333333,0.326666666666667,0.825367331115805,0.1395,0.259517766497462,0.24955985915493,0.255679287305123,0.243360905528951,0.26832298136646
"hybrid-se-1str-3","0.25","900",58,0.373233444637496,0,0.665555555555556,0.435555555555556,0.333333333333333,0.823966010492996,0.1418,0.263420724094881,0.249225320938468,0.254146122814881,0.247524752475248,0.270662460567823
"hybrid-se-1str-3","0.25","900",59,0.373679556701958,0,0.662222222222222,0.436666666666667,0.332222222222222,0.826829756876511,0.1384,0.25172630257376,0.248136782113108,0.247978436657682,0.242925555071833,0.267623206487835
"hybrid-se-1str-3","0.25","900",60,0.373560963481466,0,0.683333333333333,0.427777777777778,0.322222222222222,0.827324312355652,0.1443,0.258084971464807,0.249022164276402,0.254946043165468,0.244196044711952,0.267811704834606
"hybrid-se-1str-3","0.25","900",61,0.374482896670972,0,0.662222222222222,0.434444444444444,0.325555555555556,0.827097873011228,0.1363,0.260613977792293,0.247866894197952,0.253209384683488,0.246281714785652,0.268987341772152
"hybrid-se-1str-3","0.25","900",62,0.376267272567822,0,0.636666666666667,0.436666666666667,0.33,0.821911734884026,0.1407,0.270322580645161,0.251736111111111,0.25548726953468,0.238852097130243,0.275109170305677
"hybrid-se-1str-3","0.25","900",63,0.377730902739207,0,0.631111111111111,0.435555555555556,0.333333333333333,0.821204051116093,0.1407,0.26084142394822,0.249784296807593,0.260249554367201,0.242490204614715,0.273809523809524
